,id,category,pagePath,title
5492,63185,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.5899999737739563}]",/chaplin-finds-resonance-with-the-spiritual-elements-in-shen-yun_2455603.html,Chaplin Finds Resonance With the Spiritual Elements in Shen Yun
5493,63186,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.9100000262260437}]",/company-vp-amazed-with-the-musical-combination-at-shen-yun_2455607.html,Company VP Amazed With the Musical Combination at Shen Yun
5494,63189,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.6899999976158142}]",/author-says-traditional-values-at-shen-yun-are-important_2455614.html,Author Says Traditional Values at Shen Yun are Important
5495,63256,"[{""name"": ""/Arts & Entertainment/Performing Arts/Dance"", ""confidence"": 0.7900000214576721}]",/shen-yun-is-the-pride-of-the-chinese-people-tainan-deputy-mayor-says_2455618.html,"Shen Yun Is the Pride of the Chinese People, Tainan Deputy Mayor Says"
5496,63260,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6700000166893005}, {""name"": ""/News"", ""confidence"": 0.6399999856948853}]",/snow-storms-shut-ireland-britain-calls-in-the-army_2455628.html,"Snow Storms Shut Ireland, Britain Calls in the Army"
5497,63421,"[{""name"": ""/Health/Health Conditions/Infectious Diseases"", ""confidence"": 0.9700000286102295}]",/what-the-flu-does-to-your-body_2445221.html,What the Flu Does to Your Body
5498,63423,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9700000286102295}, {""name"": ""/News"", ""confidence"": 0.6000000238418579}]",/syrian-government-forces-advance-in-east-ghouta-assault_2455672.html,Syrian Government Forces Advance in East Ghouta Assault
5499,63707,"[{""name"": ""/Law & Government/Government"", ""confidence"": 0.8999999761581421}, {""name"": ""/News/Politics"", ""confidence"": 0.8399999737739563}]",/as-may-readies-trade-speech-tusk-sees-difficulties_2455696.html,"As May Readies Trade Speech, Tusk Sees Difficulties"
5500,63800,"[{""name"": ""/News/Business News"", ""confidence"": 0.7799999713897705}, {""name"": ""/People & Society/Social Sciences/Economics"", ""confidence"": 0.5400000214576721}, {""name"": ""/Business & Industrial"", ""confidence"": 0.5299999713897705}]",/canadas-economy-grows-less-than-expected-in-fourth-quarter-housing-supports_2455717.html,"Canada’s Economy Grows Less Than Expected in Fourth Quarter, Housing Supports"
5501,63862,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.949999988079071}, {""name"": ""/News"", ""confidence"": 0.550000011920929}, {""name"": ""/Law & Government/Public Safety"", ""confidence"": 0.5}]",/after-shooting-shes-desperate-to-get-vigil-but-when-running-through-airport-shes-stopped-by-cops_2453366.html,"After shooting, she’s desperate to get vigil. But when running through airport—she’s stopped by cops"
5502,63872,"[{""name"": ""/Jobs & Education/Education/Colleges & Universities"", ""confidence"": 0.7200000286102295}, {""name"": ""/News"", ""confidence"": 0.5199999809265137}]",/shots-fired-on-central-michigan-university-campus-reports_2455736.html,Shots Fired on Central Michigan University Campus: Reports
5503,63876,"[{""name"": ""/Travel/Air Travel"", ""confidence"": 0.7300000190734863}]",/flight-was-delayed-45-minutes-but-when-one-passenger-spots-the-reason-why-her-story-goes-viral_2455133.html,"Flight was delayed 45 minutes—but when one passenger spots the reason why, her story goes viral"
5504,63877,"[{""name"": ""/Jobs & Education/Education/Primary & Secondary Schooling (K-12)"", ""confidence"": 0.5600000023841858}]",/students-return-after-long-weekend-only-to-be-left-in-shock-at-the-message-left-in-their-bathrooms_2454902.html,Students return after long weekend—only to be left in shock at the message left in their bathrooms
5505,63928,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9599999785423279}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.7900000214576721}]",/mother-and-three-children-found-dead-in-home-in-massachusetts_2455720.html,Mother and Three Children Found Dead in Home in Massachusetts
5506,63941,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9300000071525574}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.800000011920929}]",/reports-2-shot-dead-at-central-michigan-university-suspect-on-the-loose_2455883.html,"Reports: 2 Shot Dead at Central Michigan University, Suspect on the Loose"
5507,64026,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8999999761581421}]",/american-doctor-dies-after-being-beaten-left-in-ditch-during-mexico-vacation-report_2455695.html,"American Doctor Dies After Being Beaten, Left in Ditch During Mexico Vacation: Report"
5508,64029,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9599999785423279}, {""name"": ""/Pets & Animals/Pets/Dogs"", ""confidence"": 0.8799999952316284}]",/old-dog-gets-diagnosis-meaning-it-could-only-eat-in-one-position-what-owner-creates-ingenious_2454755.html,"Old dog gets diagnosis, meaning it could only eat in one position—what owner creates—ingenious"
5509,64036,,/the-trump-administration-in-photos-feb-25-march-2_2455964.html,The Trump Administration in Photos: Feb. 25 to March 2
5510,64037,"[{""name"": ""/News"", ""confidence"": 0.5699999928474426}, {""name"": ""/Business & Industrial/Energy & Utilities"", ""confidence"": 0.550000011920929}]",/chinese-energy-conglomerate-exposed-for-shady-business-deals_2455921.html,Chinese Energy Conglomerate Exposed for Shady Business Deals
5511,64038,"[{""name"": ""/Health/Medical Facilities & Services/Hospitals & Treatment Centers"", ""confidence"": 0.7300000190734863}]",/doctors-in-kenya-perform-brain-surgery-on-wrong-patient_2455718.html,Doctors in Kenya Perform Brain Surgery on Wrong Patient
5512,64039,"[{""name"": ""/Pets & Animals/Wildlife"", ""confidence"": 0.8600000143051147}, {""name"": ""/Hobbies & Leisure"", ""confidence"": 0.8399999737739563}, {""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.6200000047683716}]",/the-worlds-last-male-northern-white-rhino-is-dying-sparking-fears-of-species-extinction_2455758.html,"The World’s Last Male Northern White Rhino Is Dying, Sparking Fears of Species Extinction"
5513,64040,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9800000190734863}]",/l-l-bean-becomes-latest-company-to-ban-people-under-21-from-buying-guns_2455744.html,L.L. Bean Becomes Latest Company to Ban People Under 21 From Buying Guns
5514,64044,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9800000190734863}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8999999761581421}]",/diary-reveals-student-planned-shooting-bigger-than-anything-this-countrys-ever-seen_2455716.html,Diary Reveals Student Planned Shooting ‘Bigger Than Anything This Country’s Ever Seen’
5515,64045,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.8399999737739563}, {""name"": ""/News/Business News"", ""confidence"": 0.6499999761581421}, {""name"": ""/News/Politics"", ""confidence"": 0.5400000214576721}]",/u-s-engaged-in-constructive-trade-talks-with-chinese-envoy-says-white-house-official_2456025.html,"U.S. Engaged in ‘Constructive’ Trade Talks With Chinese Envoy, Says White House Official"
5516,64146,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.949999988079071}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8700000047683716}]",/girl-punches-student-making-shooting-threats-in-the-face-gets-suspended_2455812.html,"Girl Punches Student Making Shooting Threats in the Face, Gets Suspended"
5517,64148,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6899999976158142}, {""name"": ""/News/Weather"", ""confidence"": 0.6700000166893005}]",/cops-do-something-theyve-never-done-before-their-shift-man-from-nearby-building-catches-them_2455224.html,Cops do something they’ve never done before their shift—man from nearby building catches them
5518,64152,"[{""name"": ""/Law & Government/Military"", ""confidence"": 0.9700000286102295}]",/us-army-is-fitting-tanks-with-missile-defense-systems_2455919.html,US Army Is Fitting Tanks With Missile Defense Systems
5519,64153,[],/drunk-man-blacks-out-orders-1600-uber-ride-from-west-virginia-to-new-jersey_2455870.html,"Drunk Man Blacks Out, Orders $1,600 Uber Ride From West Virginia to New Jersey"
5520,64154,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9900000095367432}]",/terrorists-kill-7-in-coordinated-attack-on-burkina-faso-capital_2455808.html,Terrorists Kill 7 in Coordinated Attack on Burkina Faso Capital
5521,64171,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9800000190734863}, {""name"": ""/Pets & Animals/Wildlife"", ""confidence"": 0.9200000166893005}, {""name"": ""/Travel/Tourist Destinations/Zoos-Aquariums-Preserves"", ""confidence"": 0.699999988079071}]",/tortoise-at-the-zoo-was-stuck-upside-down-then-another-one-approaches-and-the-kids-start-cheering_2453938.html,Tortoise at the zoo was stuck upside down. Then another one approaches—and the kids start cheering
5522,64172,"[{""name"": ""/Health"", ""confidence"": 0.8999999761581421}]",/patient-passes-away-while-nurse-was-tending-to-others-but-the-position-she-finds-him-in-haunts-her_2453661.html,Patient passes away while nurse was tending to others—but the position she finds him in—haunts her
5523,64174,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.9100000262260437}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Jobs & Education/Education/Colleges & Universities"", ""confidence"": 0.6899999976158142}]",/photo-of-central-michigan-university-shooting-suspect-james-davis-jr-released_2456157.html,Photo of Central Michigan University Shooting Suspect James Davis Jr. Released
5524,64222,"[{""name"": ""/News/Politics"", ""confidence"": 0.9300000071525574}, {""name"": ""/Law & Government"", ""confidence"": 0.5}]",/georgia-lawmakers-yank-delta-air-lines-tax-break-over-nra-feud_2456175.html,Georgia Lawmakers Yank Delta Air Lines Tax Break Over NRA Feud
5525,64227,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.6499999761581421}]",/police-use-drone-find-accident-victim_2455762.html,Man walks away from accident & is no where to be found. But what cops spot on drone—it’s dangerous
5526,64256,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.5799999833106995}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.5199999809265137}, {""name"": ""/News/Politics"", ""confidence"": 0.5199999809265137}]",/canada-fires-back-at-us-steel-and-aluminum-tariffs_2456040.html,Canada Fires Back at US Steel and Aluminum Tariffs
5527,64263,"[{""name"": ""/Home & Garden/Kitchen & Dining"", ""confidence"": 0.550000011920929}]",/chinese-made-instant-pot-cooker-recalled-over-fire-hazard_2456225.html,Chinese-Made Instant Pot Cooker Recalled Over Fire Hazard
5528,64264,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.7900000214576721}, {""name"": ""/Law & Government/Public Safety/Emergency Services"", ""confidence"": 0.6700000166893005}]",/body-of-missing-tennessee-police-officer-found-in-creek_2455775.html,Body of Missing Tennessee Police Officer Found in Creek
5529,64265,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7099999785423279}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.5699999928474426}, {""name"": ""/Jobs & Education/Education/Primary & Secondary Schooling (K-12)"", ""confidence"": 0.5}]",/parents-must-pay-if-student-threatens-school-florida-sheriff-says_2455947.html,"Parents Must Pay if Student Threatens School, Florida Sheriff Says"
5530,64266,"[{""name"": ""/Jobs & Education/Education/Primary & Secondary Schooling (K-12)"", ""confidence"": 0.8100000023841858}]",/teachers-on-strike-make-sure-students-are-fed_2455945.html,Students left without food after school strike—but what teachers do—parents had no clue
5531,64267,"[{""name"": ""/Health"", ""confidence"": 0.6299999952316284}, {""name"": ""/Law & Government"", ""confidence"": 0.5699999928474426}]",/why-are-the-same-people-who-failed-at-science-on-agent-orange-in-charge-of-vaccine-safety-and-developmental-disorders-at-the-cdc_2456165.html,Why Are the Same People Who Failed at Science on Agent Orange in Charge of Vaccine Safety and Developmental Disorders at the CDC?
5532,64271,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9300000071525574}]",/bullied-13-year-old-posts-video-online-ugly-stupid-dumb-these-are-just-a-few-of-the-things-you-called-me_2456053.html,"Bullied 13-Year-Old Posts Video Online: ‘Ugly, Stupid, Dumb: These Are Just a Few of the Things You Called Me’"
5533,64272,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9900000095367432}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8600000143051147}, {""name"": ""/Arts & Entertainment/TV & Video"", ""confidence"": 0.5699999928474426}]",/man-disarms-would-be-church-shooter-but-gets-shot-by-police_2456097.html,"Man Disarms Would-Be Church Shooter, but Gets Shot by Police"
5534,64278,"[{""name"": ""/News"", ""confidence"": 0.5600000023841858}, {""name"": ""/Arts & Entertainment/Celebrities & Entertainment News"", ""confidence"": 0.5199999809265137}]",/family-hires-detective-after-aspiring-actress-goes-missing-from-hollywood-home_2456150.html,Family Hires Detective After Aspiring Actress Goes Missing From Hollywood Home
5535,64347,"[{""name"": ""/News"", ""confidence"": 0.9100000262260437}, {""name"": ""/Arts & Entertainment/Celebrities & Entertainment News"", ""confidence"": 0.8799999952316284}, {""name"": ""/Arts & Entertainment/Music & Audio/Urban & Hip-Hop"", ""confidence"": 0.7099999785423279}]",/report-rapper-rick-ross-hospitalized-after-hes-found-unresponsive_2456241.html,Report: Rapper Rick Ross Hospitalized After He’s Found Unresponsive
5536,64348,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.9399999976158142}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.9399999976158142}]",/active-shooter-suspect-arrested-at-dallas-middle-school_2456262.html,‘Active Shooter’ Suspect Arrested at Dallas Middle School
5537,64361,[],/body-of-man-who-drove-into-creek-in-arkansas-found_2455799.html,Body of Man Who Drove Into Creek in Arkansas Found
5538,64363,"[{""name"": ""/Health"", ""confidence"": 0.949999988079071}]",/21-year-old-was-in-desperate-need-of-kidney-but-when-donor-didnt-match-unexpected-person-steps-in_2455356.html,"21-year-old was in desperate need of kidney, but when donor didn’t match—unexpected person steps in"
5539,64366,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.699999988079071}, {""name"": ""/News/Weather"", ""confidence"": 0.6499999761581421}, {""name"": ""/Travel"", ""confidence"": 0.5299999713897705}]",/almost-everyone-on-the-plane-threw-up-amid-bumpy-descent-to-dc-airport_2456381.html,Almost ‘Everyone on the Plane Threw Up’ Amid Bumpy Descent to DC Airport
5540,64367,"[{""name"": ""/Law & Government/Legal"", ""confidence"": 0.75}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.7200000286102295}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.5600000023841858}]",/supreme-court-overturns-conviction-in-fatal-high-school-bathroom-attack_2456079.html,Supreme Court Overturns Conviction in Fatal High School Bathroom Attack
5541,64436,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.8399999737739563}, {""name"": ""/News/Weather"", ""confidence"": 0.5799999833106995}]",/harsh-winds-overturn-trucks-on-cuomotappan-zee-bridge-in-new-york_2456427.html,Harsh Winds Overturn Trucks on Cuomo/Tappan Zee Bridge in New York
5542,64438,"[{""name"": ""/Autos & Vehicles"", ""confidence"": 0.5699999928474426}]",/stranded-bakery-driver-shares-the-spoils-with-motorists-trapped-in-snow_2455782.html,Stranded Bakery Driver Shares the Spoils With Motorists Trapped in Snow
5543,64439,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9700000286102295}, {""name"": ""/Pets & Animals/Wildlife"", ""confidence"": 0.9200000166893005}]",/shark-charges-right-into-scuba-diver-video-goes-viral_2456379.html,"Shark Charges Right Into Scuba Diver, Video Goes Viral"
5544,64444,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.6200000047683716}, {""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.5}]",/toronto-police-refute-claims-of-racism-by-tv-host-marci-ien_2456240.html,Toronto Police Refute Claims of Racism by TV Host Marci Ien
5545,64445,"[{""name"": ""/Autos & Vehicles/Vehicle Shopping"", ""confidence"": 0.5299999713897705}, {""name"": ""/Autos & Vehicles/Motor Vehicles (By Type)"", ""confidence"": 0.5199999809265137}]",/nissan-canada-experiences-another-year-of-record-growth_2456404.html,Nissan Canada:  Experiences Another Year of Record Growth
5546,64446,"[{""name"": ""/Health"", ""confidence"": 0.8700000047683716}, {""name"": ""/Beauty & Fitness"", ""confidence"": 0.5899999737739563}]",/self-care-10-diy-tips-and-tricks-to-embody-wellness_2456384.html,Self Care: 10 DIY Tips and Tricks to Embody Wellness
5547,64451,"[{""name"": ""/Hobbies & Leisure"", ""confidence"": 0.9800000190734863}, {""name"": ""/Pets & Animals/Pets/Dogs"", ""confidence"": 0.9300000071525574}, {""name"": ""/People & Society/Social Issues & Advocacy"", ""confidence"": 0.7099999785423279}]",/shelter-said-deaf-dog-was-unadoptable-now-hes-doing-something-no-other-deaf-dog-has-done-before_2455105.html,Shelter said deaf dog was ‘unadoptable’—Now he’s doing something no other deaf dog has done before
5548,64454,"[{""name"": ""/Health/Health Conditions/Cancer"", ""confidence"": 0.7900000214576721}]",/hall-of-fame-qb-jim-kelly-to-get-treatment-after-cancer-returns_2456494.html,Hall of Fame QB Jim Kelly to Get Treatment After Cancer Returns
5549,64459,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9399999976158142}]",/two-sisters-11-and-14-killed-in-wreck-on-i-20-in-texas_2456306.html,"Two Sisters, 11 and 14, Killed in Wreck on I-20 in Texas"
5550,64460,"[{""name"": ""/Food & Drink/Restaurants/Fast Food"", ""confidence"": 0.9900000095367432}]",/mcdonalds-to-start-offering-disney-happy-meal-toys-after-12-year-absence_2456439.html,McDonald’s to Start Offering Disney Happy Meal Toys After 12-Year Absence
5551,64520,"[{""name"": ""/Food & Drink/Food & Grocery Retailers"", ""confidence"": 0.9800000190734863}, {""name"": ""/Business & Industrial/Hospitality Industry/Food Service"", ""confidence"": 0.9599999785423279}, {""name"": ""/News/Business News/Company News"", ""confidence"": 0.6299999952316284}]",/loblaw-recalls-cooked-shrimp-packages-in-canada-due-to-bacteria-risk_2456387.html,"Loblaw Recalls Cooked Shrimp Packages in Canada, Due to Bacteria Risk"
5552,64521,"[{""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.5}]",/man-with-paralyzed-arm-was-told-his-pain-was-because-of-his-one-action-decades-later-truth-comes-out_2455360.html,Man with paralyzed arm was told his pain was because of his one action—decades later—truth comes out
5553,64526,"[{""name"": ""/Science"", ""confidence"": 0.8199999928474426}, {""name"": ""/Pets & Animals/Wildlife"", ""confidence"": 0.6600000262260437}, {""name"": ""/Hobbies & Leisure"", ""confidence"": 0.5}]",/scientist-discover-mega-colony-of-1-5-million-penguins-hidden-in-antarctica_2456574.html,Scientist Discover Mega-Colony of 1.5 Million Penguins Hidden in Antarctica
5554,64527,[],/four-injured-after-tree-falls-on-top-of-septa-bus_2456478.html,Four Injured After Tree Falls on Top of SEPTA Bus
5555,64532,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9800000190734863}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8600000143051147}, {""name"": ""/News"", ""confidence"": 0.5400000214576721}]",/man-kills-two-in-domestic-dispute-in-michigan-university-dorm_2456632.html,Update on Suspect Who Reportedly Killed Parents in Dorm
5556,64587,"[{""name"": ""/News/Politics"", ""confidence"": 0.9700000286102295}, {""name"": ""/Law & Government/Government"", ""confidence"": 0.6700000166893005}]",/lawmakers-rip-schumer-for-voting-against-judge-based-on-skin-color_2456658.html,Lawmakers Rip Schumer for Voting Against Judge Based on Skin Color
5557,64588,"[{""name"": ""/Arts & Entertainment/TV & Video/TV Shows & Programs"", ""confidence"": 0.7099999785423279}]",/my-600-lb-life-reality-tv-participant-dies-before-show-airs_2456659.html,‘My 600 Lb. Life’ Reality TV Participant Dies Before Show Airs
5558,64595,"[{""name"": ""/Law & Government/Legal"", ""confidence"": 0.9300000071525574}, {""name"": ""/Autos & Vehicles/Vehicle Codes & Driving Laws"", ""confidence"": 0.9200000166893005}]",/man-claiming-nypd-cop-framed-him-for-dui-gets-1-million-payout_2456637.html,Man Claiming NYPD Cop Framed Him For DUI Gets $1 Million Payout
5559,64632,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.8999999761581421}]",/teen-from-wales-given-life-sentence-for-planning-terror-attack-on-justin-bieber-concert_2456683.html,Teen from Wales Given Life Sentence for Planning Terror Attack on Justin Bieber Concert
5560,64635,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.8500000238418579}]",/shen-yuns-values-fundamental-to-society-argentinas-secretary-of-culture-and-creativity-says_2456705.html,"Shen Yun’s Values Fundamental to Society, Argentina’s Secretary of Culture and Creativity Says"
5561,64765,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.8799999952316284}]",/president-finds-warmth-and-strength-in-shen-yuns-traditional-chinese-culture_2456739.html,President Finds Warmth and Strength in Shen Yun’s Traditional Chinese Culture
5562,64766,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.7699999809265137}, {""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.550000011920929}]",/physician-finds-spiritual-connection-at-shen-yun_2456747.html,Physician Finds Spiritual Connection at Shen Yun
5563,64793,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.8199999928474426}]",/associate-general-counsel-enjoys-the-storytelling-at-shen-yun_2456752.html,Associate General Counsel Enjoys the Storytelling at Shen Yun
5564,64794,"[{""name"": ""/Arts & Entertainment/Performing Arts/Dance"", ""confidence"": 0.6700000166893005}]",/company-president-enjoys-the-artistry-at-shen-yun-2_2456763.html,Company President Enjoys the Artistry at Shen Yun
5565,65094,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.9399999976158142}]",/designer-enjoys-sea-of-colors-at-shen-yun_2456790.html,Designer Enjoys ‘Sea of Colors’ at Shen Yun
5566,65098,"[{""name"": ""/Arts & Entertainment"", ""confidence"": 0.7699999809265137}]",/company-ceo-enjoys-his-experience-at-shen-yun_2456793.html,Company CEO Enjoys His Experience at Shen Yun
5567,65101,"[{""name"": ""/Arts & Entertainment/Performing Arts/Dance"", ""confidence"": 0.8799999952316284}]",/the-dancing-movement-speaks-to-me-writer-says_2456796.html,"‘The Dancing Movement Speaks to Me,’ Writer Says"
5568,65160,"[{""name"": ""/Arts & Entertainment/Visual Art & Design"", ""confidence"": 0.5099999904632568}]",/photographer-enjoys-a-visual-feast-at-shen-yun_2456799.html,Photographer Enjoys a ‘Visual Feast’ at Shen Yun
5569,65164,"[{""name"": ""/Arts & Entertainment/Performing Arts"", ""confidence"": 0.6399999856948853}, {""name"": ""/Arts & Entertainment/Events & Listings"", ""confidence"": 0.5699999928474426}]",/banking-vp-enjoys-the-unique-orchestra-at-shen-yun_2456802.html,Banking VP Enjoys the Unique Orchestra at Shen Yun
5570,65291,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9399999976158142}]",/teacher-tried-to-create-army-of-children-to-launch-terror-attacks-in-london_2456805.html,Teacher Tried to Create ‘Army of Children’ to Launch Terror Attacks in London
5571,65293,"[{""name"": ""/Health/Health Conditions/Infectious Diseases"", ""confidence"": 0.5199999809265137}]",/three-australians-die-more-sick-in-listeria-outbreak-tied-to-melons_2456810.html,"Three Australians Die, More Sick in Listeria Outbreak Tied to Melons"
5572,65295,"[{""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.8799999952316284}, {""name"": ""/Sensitive Subjects"", ""confidence"": 0.8799999952316284}, {""name"": ""/Jobs & Education/Education"", ""confidence"": 0.5600000023841858}]",/police-arrest-michigan-college-student-suspected-of-killing-parents_2456819.html,Police Arrest Michigan College Student Suspected of Killing Parents
5573,65429,"[{""name"": ""/Computers & Electronics"", ""confidence"": 0.6800000071525574}]",/freedom-in-the-face-of-technology_2446454.html,Freedom in the Face of Technology
5574,65641,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9900000095367432}]",/malaysia-says-new-search-for-flight-mh370-to-end-mid-june_2456873.html,Malaysia Says New Search for Flight MH370 to End Mid-June
5575,65652,"[{""name"": ""/Law & Government/Military"", ""confidence"": 0.8899999856948853}]",/north-korea-threatens-to-counter-u-s-over-military-drills_2456886.html,North Korea Threatens to ‘Counter’ U.S. Over Military Drills
5576,65763,"[{""name"": ""/People & Society/Religion & Belief"", ""confidence"": 0.9800000190734863}, {""name"": ""/Health"", ""confidence"": 0.6800000071525574}]",/science-based-benefits-of-meditation_2446202.html,Science-Based Benefits of Meditation
5577,65867,"[{""name"": ""/Business & Industrial"", ""confidence"": 0.7200000286102295}, {""name"": ""/News/Politics"", ""confidence"": 0.5799999833106995}]",/us-commerce-secretary-makes-case-for-trumps-steel-and-aluminum-tariffs_2456928.html,US Commerce Secretary Makes Case for Trump’s Steel and Aluminum Tariffs
5578,65881,"[{""name"": ""/Food & Drink/Cooking & Recipes"", ""confidence"": 0.7400000095367432}, {""name"": ""/Food & Drink/Food"", ""confidence"": 0.5299999713897705}]",/jackfruit-burgers-british-entrepreneurs-trying-to-break-market-with-pulled-pork-fruit_2456897.html,Jackfruit Burgers: British Entrepreneurs Trying to Break Market With ‘Pulled Pork” Fruit
5579,65997,"[{""name"": ""/Arts & Entertainment/Movies"", ""confidence"": 0.9900000095367432}]",/movie-review-black-panther-highest-rated-marvel-movie-reflects-current-political-conundrums_2446679.html,Movie Review: ‘Black Panther’: Highest Rated Marvel Movie Reflects Current Political Conundrums
5580,65999,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7300000190734863}]",/fund-to-pay-las-vegas-shooting-victims-families-275000_2456902.html,"Fund to Pay Las Vegas Shooting Victims’ Families $275,000"
5581,66001,"[{""name"": ""/Law & Government/Public Safety/Law Enforcement"", ""confidence"": 0.7400000095367432}]",/missing-kentucky-police-officer-discovered-dead-in-flooded-field_2456907.html,Missing Kentucky Police Officer Discovered Dead in Flooded Field
5582,66005,"[{""name"": ""/Autos & Vehicles/Motor Vehicles (By Type)"", ""confidence"": 0.5299999713897705}]",/2018-chicago-auto-show-introduces-2019-toyota-tacoma-trd-pro-truck_2456758.html,2018 Chicago Auto Show Introduces 2019 Toyota Tacoma TRD Pro Truck
5583,66006,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.7599999904632568}, {""name"": ""/Law & Government/Legal"", ""confidence"": 0.6100000143051147}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.5400000214576721}]",/shots-fired-near-white-house-reports-say_2456973.html,"Shots Fired Near White House, Reports Say"
5584,66061,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9900000095367432}, {""name"": ""/Travel/Air Travel"", ""confidence"": 0.800000011920929}]",/5-injured-as-emirates-airline-jet-stairway-collapses-crashes-into-engine_2456966.html,"5 Injured as Emirates Airline Jet Stairway Collapses, Crashes Into Engine"
5585,66154,"[{""name"": ""/News/Politics"", ""confidence"": 0.8999999761581421}, {""name"": ""/Business & Industrial"", ""confidence"": 0.5099999904632568}]",/trump-threatens-to-tax-european-cars-if-eu-imposes-tariffs_2457009.html,Trump Threatens to Tax European Cars If EU Imposes Tariffs
5586,66164,"[{""name"": ""/Business & Industrial/Metals & Mining"", ""confidence"": 0.6399999856948853}, {""name"": ""/News"", ""confidence"": 0.5}]",/even-if-exempted-canada-steel-industry-sees-dumping-risk_2457019.html,"Even If Exempted, Canada Steel Industry Sees Dumping Risk"
5587,66166,"[{""name"": ""/Jobs & Education/Education/Primary & Secondary Schooling (K-12)"", ""confidence"": 0.8399999737739563}]",/high-school-teacher-suspended-after-echoing-trumps-call-to-arm-teachers_2457031.html,High School Teacher Suspended After Echoing Trump’s Call to Arm Teachers
5588,66223,"[{""name"": ""/Sensitive Subjects"", ""confidence"": 0.9100000262260437}, {""name"": ""/Law & Government/Public Safety/Crime & Justice"", ""confidence"": 0.7900000214576721}]",/man-who-shot-himself-outside-white-house-dies_2457036.html,Man Who Shot Himself Outside White House Dies
